m,x,y,z,vx,vy,vz,ra,dec,dis,vh,mu_r,mu_d,l,b,mu_l,mu_b,l_alt,phi1,phi2,mu_p1,mu_p2,sID
0.0,7.274792,25.302551,13.669062,-148.051412,-106.113542,2.530172,269.570324,32.740462,32.647375,-349.946559,-1.061631,-0.013471,58.586723,24.751778,-0.331876,1.008514,58.586723,-51.522658,8.777227,0.732012,0.769026,53
0.0,5.781707,24.19512,13.668978,-150.505733,-115.429553,-2.616727,268.501996,34.360539,31.098524,-357.671094,-1.152681,0.023946,60.016613,26.074397,-0.300221,1.113155,60.016613,-49.725401,8.269213,0.834384,0.795644,53
0.0,4.266014,22.992796,13.61525,-152.559857,-125.094086,-8.206726,267.268001,36.087773,29.477061,-365.132913,-1.262706,0.066751,61.577146,27.50933,-0.259497,1.237556,61.577146,-47.778344,7.738359,0.956914,0.826559,53
0.0,2.732144,21.692053,13.5032,-154.124357,-135.113369,-14.28964,265.821076,37.939809,27.783319,-372.191838,-1.397625,0.115639,63.299625,29.079207,-0.206099,1.387174,63.299625,-45.649659,7.181873,1.105586,0.862791,53
0.0,1.185537,20.289358,13.327633,-155.086197,-145.482451,-20.919632,264.094404,39.937452,26.018449,-378.642115,-1.565888,0.170991,65.22668,30.813004,-0.134584,1.569436,65.22668,-43.297869,6.59667,1.288768,0.905715,53
0.0,-0.367095,18.78131,13.082795,-155.302922,-156.17815,-28.153327,261.990691,42.104744,24.184858,-384.177967,-1.77987,0.232225,67.418203,32.748321,-0.036465,1.794585,67.418203,-40.667802,5.979407,1.518415,0.957225,53
0.0,-1.917442,17.164873,12.76237,-154.596365,-167.148435,-36.045726,259.363412,44.468015,22.286891,-388.337557,-2.058146,0.296234,69.96153,34.934541,0.101996,2.076853,69.96153,-37.684381,5.326606,1.81201,1.019971,53
0.0,-3.455212,15.437737,12.359531,-152.747167,-178.296908,-44.642346,255.98345,47.05207,20.331908,-390.40931,-2.429255,0.353576,72.989823,37.436977,0.303991,2.435957,72.989823,-34.242846,4.634923,2.195727,1.09776,53
0.0,-4.9677,13.598868,11.867098,-149.493119,-189.461258,-53.965263,251.477977,49.868476,18.332028,-389.27084,-2.937585,0.378893,76.717302,40.341524,0.610618,2.898295,76.717302,-30.193011,3.901756,2.709642,1.196164,53
0.0,-6.439395,11.649293,11.277878,-144.537367,-200.386072,-63.990263,245.218264,52.882061,16.307033,-383.104802,-3.650654,0.306356,81.511513,43.756577,1.098708,3.494849,81.511513,-25.313544,3.126545,3.416058,1.32351,53
0.0,-7.851749,9.59318,10.585288,-137.576681,-210.694997,-74.613323,236.133344,55.917222,14.289292,-368.891149,-4.65687,-0.032335,88.0522,47.798299,1.91973,4.242891,88.0522,-19.270373,2.313623,4.411372,1.49241,53
0.0,-9.18339,7.439133,9.784353,-128.362556,-219.876792,-85.609883,222.556013,58.409904,12.332278,-341.526693,-5.995029,-1.038524,97.696823,52.503809,3.381063,5.058392,97.696823,-11.554434,1.478716,5.835595,1.721843,53
0.0,-10.411136,5.201458,8.873089,-116.800794,-227.312817,-96.603003,202.959093,58.896999,10.524911,-292.55532,-7.349405,-3.415392,113.235244,57.464237,6.042075,5.401111,113.235244,-1.41561,0.664015,7.843771,2.038117,53
0.0,-11.512121,2.900801,7.85403,-103.066521,-232.376215,-107.07321,179.271661,54.768932,9.012037,-209.778186,-7.7353,-7.386343,138.975603,60.633946,10.146298,3.383129,138.975603,12.084165,-0.030386,10.407819,2.463787,53
0.0,-12.466881,0.563436,6.735306,-87.666008,-234.599554,-116.442044,157.928223,44.065698,8.004767,-83.768976,-6.606472,-11.304014,172.515833,57.289504,12.858142,-2.468679,172.515833,29.492993,-0.410585,12.755114,2.955209,53
0.0,-13.262445,-1.781192,5.530527,-71.368495,-233.836269,-124.216882,142.537192,28.22415,7.720813,71.492768,-4.701806,-12.741793,-160.693523,45.750997,11.611578,-7.044964,-160.693523,49.55592,-0.257317,13.177571,3.288145,53
0.0,-13.894081,-4.104038,4.257229,-55.014271,-230.306795,-130.121263,132.148627,11.510969,8.224397,212.614961,-2.893994,-11.18529,-144.322366,31.173694,8.930023,-7.330799,-144.322366,68.87833,0.422317,11.097456,3.214402,53
0.0,-14.364923,-6.37972,2.934436,-39.308348,-224.498062,-134.130571,124.974479,-2.658114,9.35894,309.406476,-1.595019,-8.473141,-134.121041,18.272918,6.565994,-5.588017,-134.121041,84.71621,1.364184,8.142777,2.834326,53
0.0,-14.683978,-8.588358,1.580383,-24.712319,-216.995675,-136.41182,119.775206,-13.525731,10.889685,365.165235,-0.786474,-6.114688,-127.145188,8.344613,4.861707,-3.791011,-127.145188,96.704602,2.338734,5.680398,2.396046,53
0.0,-14.863635,-10.715826,0.21108,-11.449122,-208.347983,-137.227973,115.817736,-21.713878,12.63215,394.329554,-0.3062,-4.43505,-121.960158,0.95744,3.694814,-2.472202,-121.960158,105.682083,3.254731,3.96062,2.019138,53
0.0,-14.917577,-12.752994,-1.160238,0.433217,-198.999916,-136.860069,112.672107,-28.003549,14.470899,408.088073,-0.020144,-3.296316,-117.855116,-4.598758,2.890524,-1.584607,-117.855116,112.550954,4.094952,2.810749,1.722148,53
0.0,-14.859392,-14.6946,-2.523037,10.991238,-189.281584,-135.563556,110.078069,-32.98301,16.338237,413.044985,0.153771,-2.519961,-114.45051,-8.883466,2.320978,-0.993433,-114.45051,117.970478,4.865214,2.036459,1.492208,53
0.0,-14.701811,-16.538168,-3.869135,20.332741,-179.423785,-133.551803,107.871569,-37.046484,18.194541,412.873929,0.262052,-1.977848,-111.527745,-12.277908,1.904743,-0.593723,-111.527745,122.378468,5.575746,1.502243,1.312943,53
0.0,-14.456374,-18.28313,-5.192265,28.58342,-169.580969,-130.994864,105.944922,-40.453142,20.016254,409.635488,0.330921,-1.588442,-108.952324,-15.034608,1.59122,-0.317293,-108.952324,126.062045,6.236135,1.123009,1.171113,53
0.0,-14.13336,-19.930171,-6.487664,35.868556,-159.852531,-128.024783,104.224719,-43.375676,21.789167,404.519623,0.37547,-1.30094,-106.636739,-17.322347,1.34857,-0.121574,-106.636739,129.212505,6.854381,0.846191,1.057063,53
0.0,-13.741833,-21.480767,-7.751729,42.304231,-150.299592,-124.74264,102.659133,-45.931973,23.504656,398.236477,0.40463,-1.083326,-104.521321,-19.256361,1.156251,0.020091,-104.521321,131.960536,7.436975,0.638894,0.963916,53
0.0,-13.28976,-22.936865,-8.98174,47.993925,-140.957279,-121.225249,101.210366,-48.204692,25.157534,391.222884,0.423844,-0.914964,-102.563744,-20.917289,1.000627,0.12469,-102.563744,134.397858,7.989191,0.480049,0.886767,53
0.0,-12.784137,-24.300673,-10.17565,53.027931,-131.843343,-117.530776,99.849986,-50.253316,26.744776,383.754516,0.436523,-0.782206,-100.732955,-22.362949,0.872392,0.2033,-100.732955,136.590547,8.51535,0.355809,0.82207,53
0.0,-12.231124,-25.574513,-11.331918,57.48411,-122.964081,-113.703195,98.555955,-52.121697,28.264747,376.008865,0.444855,-0.675798,-99.005505,-23.635739,0.765027,0.263309,-99.005505,138.58737,9.019034,0.25684,0.767224,53
0.0,-11.636156,-26.760732,-12.449386,61.429189,-114.318361,-109.775707,97.310674,-53.84288,29.71671,368.101845,0.450277,-0.589311,-97.363242,-24.767403,0.673859,0.309759,-97.363242,140.425123,9.503243,0.176696,0.720289,53
0.0,-11.00405,-27.861638,-13.527188,64.920189,-105.900336,-105.773335,96.099652,-55.442257,31.100518,360.109754,0.453752,-0.518183,-95.791794,-25.782147,0.595462,0.346163,-95.791794,142.132136,9.970524,0.110825,0.679796,53
0.0,-10.339099,-28.879467,-14.564671,68.005807,-97.701271,-101.714876,94.910582,-56.939685,32.416409,352.08283,0.455934,-0.45911,-94.279563,-26.698739,0.527278,0.375014,-94.279563,143.73062,10.423058,0.055948,0.644615,53
0.0,-9.645142,-29.816357,-15.561349,70.727642,-89.710758,-97.614371,93.732663,-58.350937,33.664866,344.053845,0.457274,-0.409663,-92.817022,-27.53194,0.467362,0.398116,-92.817022,145.238286,10.862733,0.009658,0.613865,53
0.0,-8.925636,-30.674338,-16.516857,73.121275,-81.917529,-93.482199,92.5561,-59.688711,34.846528,336.04367,0.458088,-0.368025,-91.396212,-28.293519,0.414212,0.416792,-91.396212,146.669474,11.291198,-0.029839,0.586853,53
0.0,-8.183704,-31.455324,-17.430917,75.217178,-74.30999,-89.325917,91.371704,-60.963355,35.962124,328.064953,0.458596,-0.332823,-90.010391,-28.992957,0.366652,0.432028,-90.010391,148.035964,11.709906,-0.063906,0.563025,53
0.0,-7.422192,-32.161116,-18.303317,77.041481,-66.876567,-85.150884,90.170573,-62.183385,37.01243,320.124598,0.458954,-0.303008,-88.653758,-29.637978,0.323747,0.444567,-88.653758,149.347565,12.120149,-0.093587,0.541935,53
0.0,-6.6437,-32.793396,-19.133888,78.616615,-59.605925,-80.96074,88.943801,-63.355868,37.998244,312.225446,0.45927,-0.277775,-87.321263,-30.234922,0.284748,0.454979,-87.321263,150.612551,12.523086,-0.119697,0.523221,53
0.0,-5.85062,-33.353738,-19.922492,79.961846,-52.487107,-76.757771,87.682223,-64.486701,38.920358,304.367447,0.459618,-0.256505,-86.008445,-30.789033,0.249045,0.463703,-86.008445,151.837987,12.919764,-0.142875,0.506587,53
0.0,-5.045167,-33.843607,-20.669008,81.093718,-45.509602,-72.543186,86.376151,-65.580825,39.779546,296.54847,0.460047,-0.238722,-84.711319,-31.304676,0.216137,0.47108,-84.711319,153.029983,13.311137,-0.163633,0.491788,53
0.0,-4.229402,-34.264365,-21.373321,82.026423,-38.663392,-68.317332,85.015109,-66.642372,40.576557,288.764874,0.460582,-0.224068,-83.426278,-31.785495,0.18561,0.47738,-83.426278,154.193885,13.698082,-0.18238,0.478623,53
0.0,-3.405254,-34.617278,-22.035318,82.772103,-31.938959,-64.079858,83.587539,-67.674786,41.312108,281.011913,0.461233,-0.212278,-82.150018,-32.23455,0.157117,0.482816,-82.150018,155.334426,14.08141,-0.199448,0.466924,53
0.0,-2.574541,-34.903518,-22.654879,83.341109,-25.327283,-59.829841,82.080474,-68.680889,41.986877,273.284018,0.461989,-0.203167,-80.87948,-32.654404,0.130364,0.487561,-80.87948,156.455848,14.46188,-0.215109,0.456551,53
0.0,-1.738983,-35.124168,-23.231871,83.742208,-18.819824,-55.565881,80.479149,-69.662939,42.601502,265.574997,0.462824,-0.196623,-79.611795,-33.047208,0.105101,0.491752,-79.611795,157.562002,14.840203,-0.229589,0.447387,53
0.0,-0.900222,-35.280232,-23.766146,83.982757,-12.408506,-51.28618,78.76655,-70.622646,43.156581,257.878174,0.46369,-0.192594,-78.344244,-33.414758,0.081114,0.495501,-78.344244,158.656424,15.217055,-0.243074,0.439336,53
0.0,-0.059833,-35.37263,-24.257536,84.068845,-6.085689,-46.988592,76.922881,-71.561167,43.652671,250.186486,0.464514,-0.191093,-77.074218,-33.758543,0.058217,0.498899,-77.074218,159.742404,15.593082,-0.255719,0.432316,53
0.0,0.780667,-35.402213,-24.705851,84.005409,0.155855,-42.67067,74.924915,-72.479071,44.090288,242.492537,0.465191,-0.192189,-75.799194,-34.079784,0.036249,0.502022,-75.799194,160.82304,15.968905,-0.267656,0.426263,53
0.0,1.619801,-35.369758,-25.110873,83.79633,6.322966,-38.329691,72.745248,-73.376276,44.469907,234.788644,0.465576,-0.196014,-74.5167,-34.379458,0.015066,0.504931,-74.5167,161.901292,16.345126,-0.278995,0.421122,53
0.0,2.456129,-35.275977,-25.472358,83.444503,12.422122,-33.962682,70.351427,-74.251942,44.791967,227.066846,0.465464,-0.202757,-73.22429,-34.658327,-0.005459,0.507678,-73.22429,162.980018,16.722333,-0.289831,0.416852,53
0.0,3.288234,-35.121518,-25.79003,82.951898,18.45946,-29.566432,67.704997,-75.104322,45.056866,219.318911,0.464576,-0.212672,-71.919527,-34.916948,-0.025439,0.510307,-71.919527,164.062018,17.101104,-0.300243,0.413418,53
0.0,4.114714,-34.906971,-26.063578,82.319597,24.440795,-25.137499,64.76055,-75.930554,45.26497,211.536327,0.462531,-0.226069,-70.599957,-35.155688,-0.044976,0.512854,-70.599957,165.15007,17.48201,-0.3103,0.410799,53
0.0,4.934175,-34.632866,-26.292657,81.547824,30.371637,-20.672213,61.464958,-76.726384,45.416609,203.710285,0.458808,-0.243305,-69.263086,-35.374731,-0.064162,0.51535,-69.263086,166.246959,17.865619,-0.320059,0.408979,53
0.0,5.745218,-34.299685,-26.476886,80.635957,36.257202,-16.166672,57.757195,-77.485815,45.512085,195.83165,0.452709,-0.264756,-67.906367,-35.57408,-0.083084,0.517821,-67.906367,167.355517,18.252499,-0.329569,0.407952,53
0.0,6.546436,-33.907853,-26.615841,79.582526,42.102425,-11.61674,53.569427,-78.200683,45.551668,187.890927,0.443308,-0.290769,-66.527174,-35.753556,-0.101819,0.52029,-66.527174,168.478652,18.643221,-0.338871,0.40772,53
0.0,7.336403,-33.457751,-26.709056,78.385203,47.911957,-7.018031,48.830555,-78.860183,45.535606,179.878228,0.42942,-0.32156,-65.122784,-35.912793,-0.120441,0.522778,-65.122784,169.619383,19.03836,-0.347995,0.408291,53
0.0,8.113664,-32.949714,-26.756021,77.040773,53.690172,-2.365902,43.473866,-79.450441,45.464124,171.78322,0.409598,-0.357068,-63.690357,-36.051234,-0.139016,0.525303,-63.690357,170.78088,19.438496,-0.356969,0.409685,53
0.0,8.876727,-32.384034,-26.756177,75.545096,59.441153,2.344563,37.450655,-79.954289,45.337428,163.595079,0.382221,-0.396746,-62.226916,-36.168113,-0.157609,0.527882,-62.226916,171.966498,19.844217,-0.365809,0.411927,53
0.0,9.624056,-31.760965,-26.708915,73.893047,65.168676,7.118572,30.750617,-80.351541,45.155711,155.302433,0.345733,-0.439326,-60.729321,-36.262442,-0.176279,0.530532,-60.729321,173.179824,20.256118,-0.374526,0.415053,53
0.0,10.354056,-31.080724,-26.613573,72.078444,70.876189,11.961643,23.42626,-80.620118,44.919158,146.893303,0.299075,-0.482688,-59.194252,-36.332989,-0.195083,0.533269,-59.194252,174.424719,20.674803,-0.38312,0.419109,53
0.0,11.065066,-30.343495,-26.46943,70.093954,76.566768,16.87962,15.612324,-80.738239,44.627951,138.35504,0.242233,-0.523989,-57.618178,-36.378248,-0.214073,0.53611,-57.618178,175.70538,21.100878,-0.391584,0.42415,53
0.0,11.755344,-29.549435,-26.275709,67.930987,82.243074,21.878697,7.525952,-80.687442,44.282278,129.674257,0.176658,-0.560198,-55.997336,-36.396413,-0.233297,0.539075,-55.997336,177.026393,21.534952,-0.399899,0.430245,53
0.0,12.423058,-28.698674,-26.031564,65.57956,87.907278,26.965437,359.437204,-80.455514,43.882341,120.83676,0.105201,-0.588903,-54.3277,-36.385328,-0.252801,0.542185,-54.3277,178.392808,21.97763,-0.408032,0.437474,53
0.0,13.066266,-27.791325,-25.736086,63.028147,93.560978,32.146792,351.616089,-80.038025,43.428363,111.827481,0.031451,-0.608991,-52.604953,-36.342447,-0.272624,0.545468,-52.604953,179.81022,22.429504,-0.415934,0.445935,53
0.0,13.682905,-26.827488,-25.388291,60.263494,99.20508,37.430126,344.279606,-79.437763,42.920608,102.630412,-0.041221,-0.620793,-50.824456,-36.264769,-0.292799,0.548955,-50.824456,-178.715138,22.89114,-0.423537,0.45574,53
0.0,14.270767,-25.807258,-24.987121,57.270392,104.839645,42.823219,337.562285,-78.662414,42.35939,93.228543,-0.110392,-0.625674,-48.981215,-36.148768,-0.313352,0.552689,-48.981215,-177.176281,23.363061,-0.430749,0.467022,53
0.0,14.827484,-24.730734,-24.531438,54.031407,110.463686,48.334272,331.516363,-77.721637,41.745095,83.603826,-0.174823,-0.625406,-47.069845,-35.990308,-0.334299,0.556723,-47.069845,-175.565343,23.845722,-0.437445,0.479935,53
0.0,30.739713,-10.960897,-75.710304,1.161951,28.458939,75.294469,346.349241,-45.807296,85.829947,-34.69245,0.128661,-0.549144,-15.729497,-61.896318,-0.532242,0.186631,-15.729497,-141.140323,5.965009,-0.099098,0.555241,57
0.0,30.744418,-10.673864,-74.940386,-0.225729,28.947209,78.694562,345.96283,-45.756907,85.117257,-38.739782,0.125862,-0.554482,-15.335459,-61.695129,-0.537297,0.186018,-15.335459,-140.872351,5.900855,-0.098454,0.559998,57
0.0,30.735103,-10.381964,-74.136297,-1.642227,29.432316,82.129259,345.56733,-45.704868,84.369457,-42.832949,0.122927,-0.560126,-14.938477,-61.487157,-0.54262,0.185514,-14.938477,-140.597587,5.835917,-0.097762,0.565061,57
0.0,30.711473,-10.085228,-73.297678,-3.089143,29.914244,85.600909,345.162137,-45.651039,83.586198,-46.974963,0.11984,-0.566092,-14.538282,-61.271986,-0.548225,0.185125,-14.538282,-140.315577,5.770125,-0.097014,0.570448,57
0.0,30.673214,-9.783689,-72.424147,-4.568197,30.392957,89.111989,344.7466,-45.595268,82.76711,-51.168999,0.116583,-0.572399,-14.134591,-61.04916,-0.55413,0.184859,-14.134591,-140.025826,5.703405,-0.096204,0.576175,57
0.0,30.619996,-9.47738,-71.515298,-6.081241,30.868395,92.665112,344.320014,-45.537387,81.9118,-55.418407,0.113138,-0.579065,-13.727106,-60.818184,-0.560351,0.184723,-13.727106,-139.727801,5.635678,-0.095322,0.582263,57
0.0,30.551469,-9.166333,-70.570695,-7.63027,31.340474,96.263043,343.881614,-45.47721,81.019852,-59.726733,0.109481,-0.586111,-13.315515,-60.578515,-0.56691,0.184728,-13.315515,-139.420917,5.566858,-0.094357,0.588735,57
0.0,30.467264,-8.850582,-69.589877,-9.217443,31.809083,99.908709,343.430569,-45.414532,80.090825,-64.097731,0.105587,-0.593559,-12.899486,-60.329559,-0.573828,0.184884,-12.899486,-139.104538,5.496854,-0.093298,0.595614,57
0.0,30.366986,-8.530163,-68.572351,-10.845095,32.274078,103.60522,342.965975,-45.349126,79.12425,-68.53539,0.101428,-0.601434,-12.478668,-60.070664,-0.581129,0.185204,-12.478668,-138.777969,5.425568,-0.092131,0.602928,57
0.0,30.250219,-8.205113,-67.517592,-12.515762,32.735279,107.355888,342.486842,-45.280738,78.119634,-73.043947,0.096973,-0.609764,-12.05269,-59.80111,-0.588838,0.185704,-12.05269,-138.440446,5.352894,-0.090842,0.610707,57
0.0,30.116518,-7.875471,-66.425041,-14.232201,33.192463,111.164241,341.992091,-45.209087,77.076451,-77.627918,0.092184,-0.618578,-11.621153,-59.520106,-0.596985,0.1864,-11.621153,-138.09113,5.278715,-0.089413,0.618984,57
0.0,29.965412,-7.541278,-65.294103,-15.997419,33.645363,115.034052,341.480532,-45.133856,75.994149,-82.292119,0.087021,-0.627907,-11.183635,-59.226774,-0.605603,0.187312,-11.183635,-137.729095,5.202907,-0.087822,0.627796,57
0.0,29.796397,-7.202579,-64.124142,-17.814698,34.093654,118.969362,340.95086,-45.05469,74.872141,-87.041698,0.081436,-0.637789,-10.739681,-58.920142,-0.614726,0.188464,-10.739681,-137.35332,5.125334,-0.086048,0.637183,57
0.0,29.608933,-6.859421,-62.914483,-19.687638,34.536946,122.974508,340.401633,-44.971189,73.70981,-91.882164,0.075376,-0.64826,-10.288803,-58.599128,-0.624394,0.189882,-10.288803,-136.962667,5.045844,-0.084062,0.647191,57
0.0,29.402445,-6.511858,-61.664404,-21.620189,34.974777,127.054156,339.831254,-44.882897,72.506502,-96.819422,0.068778,-0.659365,-9.830477,-58.262524,-0.634651,0.191599,-9.830477,-136.555873,4.964275,-0.081832,0.657872,57
0.0,29.176316,-6.159946,-60.373135,-23.616707,35.406597,131.213337,339.237951,-44.7893,71.261527,-101.859812,0.061569,-0.671148,-9.364135,-57.908978,-0.645547,0.19365,-9.364135,-136.131528,4.880444,-0.079321,0.669283,57
0.0,28.929881,-5.803748,-59.039854,-25.682,35.831752,135.457487,338.61975,-44.68981,69.974157,-107.010144,0.053667,-0.683663,-8.889163,-57.536971,-0.657136,0.196081,-8.889163,-135.68805,4.794151,-0.076486,0.681488,57
0.0,28.662428,-5.443336,-57.663682,-27.821402,36.249467,139.792495,337.974445,-44.583751,68.643626,-112.27775,0.044972,-0.696965,-8.404893,-57.144792,-0.669481,0.198943,-8.404893,-135.22366,4.705174,-0.073273,0.69456,57
0.0,28.373186,-5.078787,-56.24368,-30.040843,36.658823,144.224754,337.29956,-44.470347,67.269123,-117.670523,0.035372,-0.711116,-7.910597,-56.730501,-0.682652,0.202296,-7.910597,-134.736348,4.613265,-0.069621,0.708583,57
0.0,28.061322,-4.710191,-54.778841,-32.346943,37.058728,148.761223,336.592311,-44.348698,65.849797,-123.19697,0.024731,-0.726183,-7.40548,-56.291894,-0.696727,0.206216,-7.40548,-134.223837,4.518145,-0.065456,0.72365,57
0.0,27.725933,-4.337648,-53.268084,-34.747119,37.447882,153.409493,335.849549,-44.21776,64.384752,-128.866262,0.012888,-0.742242,-6.888668,-55.826458,-0.711799,0.210789,-6.888668,-133.683528,4.419504,-0.060689,0.739869,57
0.0,27.366038,-3.961274,-51.710251,-37.249716,37.824734,158.177865,335.067699,-44.076309,62.87305,-134.688279,-3.45E-4,-0.759373,-6.359198,-55.331304,-0.727969,0.216123,-6.359198,-133.112448,4.316988,-0.055213,0.757363,57
0.0,26.980565,-3.581201,-50.104097,-39.864165,38.187428,163.075441,334.242688,-43.922907,61.313703,-140.673664,-0.015196,-0.777664,-5.816007,-54.803108,-0.745355,0.222347,-5.816007,-132.507177,4.210198,-0.048897,0.776274,57
0.0,26.568345,-3.197581,-48.448279,-42.601174,38.533734,168.11222,333.369849,-43.75585,59.705684,-146.83385,-0.03194,-0.797212,-5.257914,-54.23801,-0.764095,0.22962,-5.257914,-131.863755,4.098679,-0.041581,0.796767,57
0.0,26.128091,-2.81059,-46.741352,-45.472959,38.860962,173.299217,332.443813,-43.573108,58.047923,-153.181089,-0.050908,-0.818119,-4.683603,-53.631514,-0.784347,0.238138,-4.683603,-131.177575,3.98191,-0.033067,0.819034,57
0.0,25.658389,-2.420436,-44.981755,-48.493541,39.165846,178.648593,331.458364,-43.372245,56.339311,-159.728436,-0.072508,-0.840492,-4.0916,-52.978342,-0.806294,0.248143,-4.0916,-130.443237,3.859289,-0.023111,0.843298,57
0.0,25.15767,-2.027361,-43.167796,-51.679098,39.444402,184.173795,330.406273,-43.150313,54.578711,-166.489694,-0.097239,-0.864446,-3.480247,-52.27226,-0.830152,0.259942,-3.480247,-129.654376,3.73012,-0.011406,0.869823,57
0.0,24.624193,-1.631653,-41.297644,-55.048424,39.691738,189.889725,329.279076,-42.903717,52.764966,-173.479275,-0.12572,-0.890091,-2.84767,-51.505847,-0.856175,0.273921,-2.84767,-128.803427,3.593592,0.002438,0.898923,57
